"evidence_id","checked_on","concept_code","product_form","market_scope","market_breadth","person_relevance","supported_rating","evidence_role","source_name","url","availability_status","shipping_scope","logistics","search_terms","finding","limitations"
"AV2E-013","2026-09-04","MISO","Miso: Japanische fermentierte Würzpaste auf Sojabohnenbasis, häufig mit Reis oder Gerste; Farbe, Salzgehalt und Reifegrad bleiben offen.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-013)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Miso Japanische fermentierte Würzpaste auf Sojabohnenbasis, häufig mit Reis oder Gerste Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Miso in Bezug auf Georgia|Tobias; Kerngrund: Mehrere Produkte sind in großen allgemeinen Handelsketten und im breiten deutschen Onlinehandel gelistet; dennoch kein verlässlicher Standard jedes lokalen Markts.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Japanische fermentierte Würzpaste auf Sojabohnenbasis, häufig mit Reis oder Gerste; Farbe, Salzgehalt und Reifegrad bleiben offen.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-014","2026-09-04","BULGUR","Bulgur: Vorgegarter, getrockneter und gebrochener Hartweizen mit nussigem Biss; Körnung kann variieren.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-014)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Bulgur Vorgegarter, getrockneter und gebrochener Hartweizen mit nussigem Biss Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Bulgur in Bezug auf Georgia|Tobias; Kerngrund: In gut sortierten allgemeinen Märkten und im breiten Onlinehandel zuverlässig erhältlich aber nicht mit der für EASY verlangten nahezu universellen lokalen Trefferquote.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Vorgegarter, getrockneter und gebrochener Hartweizen mit nussigem Biss; Körnung kann variieren.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-015","2026-09-04","BUCKWHEAT","Buchweizen: Glutenfreies Pseudogetreide mit kräftig-nussigem Geschmack; gemeint sind ganze Körner oder Grütze, nicht Mehl.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-015)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Buchweizen Glutenfreies Pseudogetreide mit kräftig-nussigem Geschmack Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Buchweizen in Bezug auf Georgia|Tobias; Kerngrund: Breit im allgemeinen Bio-, Drogerie- und Onlinehandel verfügbar, lokal jedoch nicht überall Standard.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Glutenfreies Pseudogetreide mit kräftig-nussigem Geschmack; gemeint sind ganze Körner oder Grütze, nicht Mehl.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-016","2026-09-04","SAFFRON","Safran: Getrocknete Safranfäden beziehungsweise Narben mit intensiv floral-honigartigem Aroma und starker gelber Färbekraft; sparsam dosieren.","GERMANY_EU","GENERAL_LOCAL","Georgia|Tobias","EASY","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-016)","","PERSONALLY_CONFIRMED","Georgia: Raum Bornheim; Tobias: Raum Rostock","STANDARD_LOCAL","Safran Getrocknete Safranfäden beziehungsweise Narben mit intensiv floral-honigartigem Aroma und starker gelber Färbekraft Georgia Bornheim Köln Düsseldorf Tobias Rostock EASY Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt EASY für Safran in Bezug auf Georgia|Tobias; Kerngrund: Safran ist normalerweise im gewöhnlichen Gewürzsortiment von Supermärkten erhältlich; der Preis verschlechtert die Beschaffbarkeit nicht.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Getrocknete Safranfäden beziehungsweise Narben mit intensiv floral-honigartigem Aroma und starker gelber Färbekraft; sparsam dosieren.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-017","2026-09-04","LOBSTER","Hummer: Hummer mit festem, süßlichem Fleisch aus Schwanz und Scheren; ganz, ausgelöst, frisch oder tiefgekühlt verwendbar.","GERMANY_EU","SPECIALTY_BROAD","Georgia|Tobias","SPECIALTY","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-017)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|FROZEN_SHIPPING","Hummer Hummer mit festem, süßlichem Fleisch aus Schwanz und Scheren Georgia Bornheim Köln Düsseldorf Tobias Rostock SPECIALTY Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt SPECIALTY für Hummer in Bezug auf Georgia|Tobias; Kerngrund: Hummer verlangt den einschlägigen Seafood-Spezialmarkt und besitzt keinen hinreichend breiten allgemeinen PLANNED-Weg.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Hummer mit festem, süßlichem Fleisch aus Schwanz und Scheren; ganz, ausgelöst, frisch oder tiefgekühlt verwendbar.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-018","2026-09-04","WATERCRESS","Brunnenkresse: Brunnenkresse mit saftigen Stielen und deutlich pfeffrigem Geschmack; roh oder kurz gegart verwendbar.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-018)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Brunnenkresse Brunnenkresse mit saftigen Stielen und deutlich pfeffrigem Geschmack Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Brunnenkresse in Bezug auf Georgia|Tobias; Kerngrund: Der vorgeschlagene PLANNED-Wert bleibt freigegeben; es liegt keine entgegenstehende persönliche Beschaffungserfahrung vor.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Brunnenkresse mit saftigen Stielen und deutlich pfeffrigem Geschmack; roh oder kurz gegart verwendbar.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-019","2026-09-04","EEL","Aal: Aal als fettreicher Fisch mit festem Fleisch; frisch, geräuchert oder anderweitig verarbeitet nur bei entsprechender Produktwahl.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-019)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|CHILLED_SHIPPING","Aal Aal als fettreicher Fisch mit festem Fleisch Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Aal in Bezug auf Georgia|Tobias; Kerngrund: Fischhändler, Wochenmarkt oder etablierter Fischversand sind gezielte grundsätzlich robuste Wege; kein EASY-Supermarktstandard.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Aal als fettreicher Fisch mit festem Fleisch; frisch, geräuchert oder anderweitig verarbeitet nur bei entsprechender Produktwahl.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-020","2026-09-04","HADDOCK","Schellfisch: Schellfisch mit mildem, magerem und blättrigem Fleisch; frisch oder tiefgekühlt, nicht automatisch geräuchert.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-020)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|FROZEN_SHIPPING","Schellfisch Schellfisch mit mildem, magerem und blättrigem Fleisch Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Schellfisch in Bezug auf Georgia|Tobias; Kerngrund: Über Fischtheke, Fischfachhandel oder allgemeinen Fischversand planbar; Rostock verbessert die Chance, nicht die Marktklasse.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Schellfisch mit mildem, magerem und blättrigem Fleisch; frisch oder tiefgekühlt, nicht automatisch geräuchert.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-021","2026-09-04","NORTH_SEA_SHRIMP","Nordseekrabben: Kleine graue Nordseegarnele (Crangon crangon), in Deutschland üblicherweise als Nordseekrabbe bezeichnet; typischerweise bereits gekocht und geschält erhältlich.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-021)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Nordseekrabben Kleine graue Nordseegarnele (Crangon crangon), in Deutschland üblicherweise als Nordseekrabbe bezeichnet Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Nordseekrabben in Bezug auf Georgia|Tobias; Kerngrund: Gezielter Fischhandel beziehungsweise verbreiteter deutscher Seafood-Versand; regionale Nähe macht daraus keinen Supermarktstandard.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Kleine graue Nordseegarnele (Crangon crangon), in Deutschland üblicherweise als Nordseekrabbe bezeichnet; typischerweise bereits gekocht und geschält erhältlich.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-022","2026-09-04","SMOKED_TROUT","Räucherforelle: Geräucherte Forelle, ganz oder als Filet, mit festem Fleisch und mildem Raucharoma.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-022)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|CHILLED_SHIPPING","Räucherforelle Geräucherte Forelle, ganz oder als Filet, mit festem Fleisch und mildem Raucharoma Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Räucherforelle in Bezug auf Georgia|Tobias; Kerngrund: In gut sortierten Märkten und Fischfachhandel verlässlich planbar aber nicht in jeder alltäglichen Ausweichquelle.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Geräucherte Forelle, ganz oder als Filet, mit festem Fleisch und mildem Raucharoma.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-023","2026-09-04","SHERRY_VINEGAR","Sherryessig: Aus Sherrywein erzeugter gereifter Essig mit nussig-komplexer Säure; nicht Sherry oder Rotweinessig.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-023)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Sherryessig Aus Sherrywein erzeugter gereifter Essig mit nussig-komplexer Säure Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Sherryessig in Bezug auf Georgia|Tobias; Kerngrund: Breiter allgemeiner Feinkost- und deutscher Onlinehandel ohne Abhängigkeit von einem engen spanischen Importmarkt.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Aus Sherrywein erzeugter gereifter Essig mit nussig-komplexer Säure; nicht Sherry oder Rotweinessig.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-024","2026-09-04","NUTRITIONAL_YEAST","Hefeflocken: Inaktive getrocknete Hefeflocken mit nussig-käsigem Umami; keine aktive Backhefe.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-024)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Hefeflocken Inaktive getrocknete Hefeflocken mit nussig-käsigem Umami Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Hefeflocken in Bezug auf Georgia|Tobias; Kerngrund: Breit im Bio-, Drogerie- und allgemeinen deutschen Onlinehandel etabliert, lokal aber nicht universell.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Inaktive getrocknete Hefeflocken mit nussig-käsigem Umami; keine aktive Backhefe.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-025","2026-09-04","SUSHI_RICE","Sushireis: Japanischer Rundkornreis mit haftender Textur, üblicherweise nach dem Garen gewürzt; nicht beliebiger Klebreis.","GERMANY_EU","GENERAL_BROAD","Georgia|Tobias","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-025)","","PERSONALLY_CONFIRMED","Georgia: Bornheim/Köln/Düsseldorf und Deutschland/EU; Tobias: Rostock und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Sushireis Japanischer Rundkornreis mit haftender Textur, üblicherweise nach dem Garen gewürzt Georgia Bornheim Köln Düsseldorf Tobias Rostock PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Sushireis in Bezug auf Georgia|Tobias; Kerngrund: In gut sortierten allgemeinen Märkten und im breiten Onlinehandel robust erhältlich jedoch nicht zwingend lokaler Standard.","Redaktionelle Ankerfreigabe für Georgia|Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Japanischer Rundkornreis mit haftender Textur, üblicherweise nach dem Garen gewürzt; nicht beliebiger Klebreis.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-026","2026-09-04","DATE_SYRUP","Dattelsirup: Dunkler konzentrierter Sirup aus Datteln mit fruchtig-karamelligem Geschmack; nicht Melasse.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-026)","","PERSONALLY_CONFIRMED","Bornheim, Köln/Düsseldorf und Deutschland/EU","SPECIAL_TRIP|FRESH_SHIPPING","Dattelsirup Dunkler konzentrierter Sirup aus Datteln mit fruchtig-karamelligem Geschmack Georgia Bornheim Köln Düsseldorf PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Dattelsirup in Bezug auf Georgia; Kerngrund: Georgia hat einen konkreten breiteren türkisch-/arabischen Fachmarktweg; Tobias benötigt eher den einschlägigen Spezialhandel. Keine Seite erhält EASY allein aus Demografie.","Redaktionelle Ankerfreigabe für Georgia, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Dunkler konzentrierter Sirup aus Datteln mit fruchtig-karamelligem Geschmack; nicht Melasse.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-027","2026-09-04","DATE_SYRUP","Dattelsirup: Dunkler konzentrierter Sirup aus Datteln mit fruchtig-karamelligem Geschmack; nicht Melasse.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-026)","","PERSONALLY_CONFIRMED","Rostock und Deutschland/EU; Rheinland nur bei transportgeeigneter Ware","SPECIAL_TRIP|FRESH_SHIPPING","Dattelsirup Dunkler konzentrierter Sirup aus Datteln mit fruchtig-karamelligem Geschmack Tobias Rostock SPECIALTY Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt SPECIALTY für Dattelsirup in Bezug auf Tobias; Kerngrund: Georgia hat einen konkreten breiteren türkisch-/arabischen Fachmarktweg; Tobias benötigt eher den einschlägigen Spezialhandel. Keine Seite erhält EASY allein aus Demografie.","Redaktionelle Ankerfreigabe für Tobias, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Dunkler konzentrierter Sirup aus Datteln mit fruchtig-karamelligem Geschmack; nicht Melasse.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
"AV2E-028","2026-09-04","HARISSA","Harissa: Nordafrikanische Chilipaste mit Gewürzen und häufig Knoblauch; Schärfe, Ölanteil und genaue Zusammensetzung variieren.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","ANCHOR_APPROVAL","availability-reference-anchors-v2-20260904.csv + availability-reference-anchor-decisions-v2-20260904.csv (AV2-027)","","PERSONALLY_CONFIRMED","Bornheim, Köln/Düsseldorf und Deutschland/EU","SPECIAL_TRIP|STANDARD_SHIPPING","Harissa Nordafrikanische Chilipaste mit Gewürzen und häufig Knoblauch Georgia Bornheim Köln Düsseldorf PLANNED Marktbreite Produktform Beschaffung","Die menschliche v2-Ankerfreigabe bestätigt PLANNED für Harissa in Bezug auf Georgia; Kerngrund: Für Georgia konkret planbarer regionaler Fachmarkt; für Tobias breit verfügbarer aber gezielt einschlägiger Spezialmarkt.","Redaktionelle Ankerfreigabe für Georgia, keine Händler- oder Live-Bestandsprüfung; die exakte Form „Nordafrikanische Chilipaste mit Gewürzen und häufig Knoblauch; Schärfe, Ölanteil und genaue Zusammensetzung variieren.“ ist bei nachgelagerter Marktevidenz gesondert zu prüfen."
